pid,address_point_id,address,addr_key,local_area,lat_lon
011275588,__FIYPY2,2750 ST. GEORGE ST,2750 st george st,Mount Pleasant,"49.25987977170183, -123.09276876678771"
010770852,__FIY568,2750 SW MARINE DRIVE,2750 sw marine dr,Kerrisdale,"49.225136254249975, -123.1671844576284"
005062811,__FIZIZQ,2750 TRIUMPH ST,2750 triumph st,Hastings-Sunrise,"49.28361276378479, -123.04802396827522"
010101845,__FIYU34,2750 W 10TH AV,2750 w 10th ave,Kitsilano,"49.262905681513594, -123.16746548656981"
014698838,__FIYU1Y,2750 W 12TH AV,2750 w 12th ave,Kitsilano,"49.26109325385473, -123.16739128004006"
013538489,__FIYU6C,2750 W 14TH AV,2750 w 14th ave,Kitsilano,"49.259298203123336, -123.16758479116375"
011180765,__FJ0AW6,2750 W 15TH AV,2750 w 15th ave,Kitsilano,"49.25838240770091, -123.16749270336263"
011192071,__FJ0AZQ,2750 W 18TH AV,2750 w 18th ave,Arbutus Ridge,"49.25613815802117, -123.16652570054866"
,__HM1LC6,2750 W 19TH AV,2750 w 19th ave,Arbutus Ridge,"49.25524414694964, -123.16668371161974"
004556844,__FJ1PG2,2750 W 29TH AV,2750 w 29th ave,Arbutus Ridge,"49.24581794668558, -123.16680216823089"
,__FIYTVU,2750 W 2ND AV,2750 w 2nd ave,Kitsilano,"49.26989491575325, -123.16753653986298"
012429988,__FIYT2I,2750 WATERLOO ST,2750 waterloo st,Kitsilano,"49.26195730226905, -123.17951587275356"
,__GTGHJK,2751 CHARLES ST,2751 charles st,Hastings-Sunrise,"49.27354114656949, -123.04819962864401"
014563738,__FJ1XH4,2751 COLUMBIA ST,2751 columbia st,Mount Pleasant,"49.26057603797419, -123.1097916331362"
010515933,__FIZXS0,2751 DUKE ST,2751 duke st,Renfrew-Collingwood,"49.2389979661371, -123.04893927728466"
010080406,__FJ28LQ,2751 E 2ND AV,2751 e 2nd ave,Hastings-Sunrise,"49.26876365344629, -123.04775078451864"
013181122,__FJ0RFO,2751 E 47TH AV,2751 e 47th ave,Killarney,"49.22778545162404, -123.049438088261"
013660489,__FIZ0BE,2751 E 48TH AV,2751 e 48th ave,Killarney,"49.226158646875945, -123.04946541695594"
005555922,__FJ0G6K,2751 E 5TH AV,2751 e 5th ave,Hastings-Sunrise,"49.26601452928328, -123.04821211750367"
004492285,__FJ0IDG,2751 E 8TH AV,2751 e 8th ave,Hastings-Sunrise,"49.26322146900829, -123.04781260606747"
017886031,__FIZZHC,2751 E BROADWAY,2751 e broadway,Hastings-Sunrise,"49.262311768170434, -123.04795902440972"
015362507,__FIZJL2,2751 E GEORGIA ST,2751 e georgia st,Hastings-Sunrise,"49.278499977039814, -123.04789435761106"
004594649,__FIZJD6,2751 E PENDER ST,2751 e pender st,Hastings-Sunrise,"49.28050309550052, -123.04811095167973"
015267601,__FIZJ3K,2751 FRANKLIN ST,2751 franklin st,Hastings-Sunrise,"49.282318379649645, -123.04797248322839"
014819252,__FIZX2A,2751 HORLEY ST,2751 horley st,Renfrew-Collingwood,"49.24058069454898, -123.0482820656979"
004710550,__FJ28KK,2751 KITCHENER ST,2751 kitchener st,Hastings-Sunrise,"49.272546166309475, -123.04768987897415"
011324619,__FIZHWU,2751 NAPIER ST,2751 napier st,Hastings-Sunrise,"49.27521136540897, -123.04789327687634"
015382532,__FIZU42,2751 OXFORD ST,2751 oxford st,Hastings-Sunrise,"49.28596559151531, -123.0480099585698"
010814132,__FIZUHC,2751 TRINITY ST,2751 trinity st,Hastings-Sunrise,"49.29000528885301, -123.04789131004374"
014698897,__FIYU2M,2751 W 13TH AV,2751 w 13th ave,Kitsilano,"49.26070892026201, -123.16755545576746"
010746161,__FJ0AWK,2751 W 16TH AV,2751 w 16th ave,Kitsilano,"49.25798990579761, -123.16739654800536"
010850627,__FJ0AIY,2751 W 22ND AV,2751 w 22nd ave,Arbutus Ridge,"49.25303518652635, -123.1665799309862"
004835794,__FJ0A8Y,2751 W 23RD AV,2751 w 23rd ave,Arbutus Ridge,"49.25213085260231, -123.16648550751174"
010974211,__FJ1NJK,2751 W 37TH AV,2751 w 37th ave,Arbutus Ridge,"49.23876212254347, -123.16703306163957"
011270489,__FIYTX2,2751 W 7TH AV,2751 w 7th ave,Kitsilano,"49.266018514663756, -123.16743070290082"
007396953,__FJ1PXY,2751 W KING EDWARD AV,2751 w king edward ave,Arbutus Ridge,"49.2484274314561, -123.16653193237039"
015733777,__FIZUCI,2751 YALE ST,2751 yale st,Hastings-Sunrise,"49.29100961478666, -123.04789589975762"
012368172,__FIZHL2,2752 CHARLES ST,2752 charles st,Hastings-Sunrise,"49.272944487485745, -123.0480897569687"
008583251,__FIZ0C8,2752 COLERIDGE AV,2752 coleridge ave,Killarney,"49.22649745816699, -123.04913819157301"
010249672,__FIZ07M,2752 E 48TH AV,2752 e 48th ave,Killarney,"49.225610633535695, -123.04953752318474"
010070095,__FIZ0FW,2752 E 49TH AV,2752 e 49th ave,Killarney,"49.224475581137206, -123.04956532557709"
012987255,__FIZZDU,2752 E 8TH AV,2752 e 8th ave,Hastings-Sunrise,"49.262700684093865, -123.0482418343077"
004187652,__FIZWVI,2752 EUCLID AV,2752 euclid ave,Renfrew-Collingwood,"49.24248566696079, -123.04979436172894"
012367516,__FIZIE4,2752 GRANT ST,2752 grant st,Hastings-Sunrise,"49.271078085870755, -123.04784762304908"
012366374,__FIZI9Q,2752 GRAVELEY ST,2752 graveley st,Hastings-Sunrise,"49.270166922519245, -123.04772740900417"
004954670,__FJ0A84,2752 W 24TH AV,2752 w 24th ave,Arbutus Ridge,"49.250709688268024, -123.16648496076417"
012957674,__FJ1ORE,2752 W 32ND AV,2752 w 32nd ave,Arbutus Ridge,"49.24297150751968, -123.16701013620927"
015027503,__FIYTWG,2752 W 6TH AV,2752 w 6th ave,Kitsilano,"49.26636139307082, -123.16762979672671"
012707881,__FIYTY0,2752 W 7TH AV,2752 w 7th ave,Kitsilano,"49.26552697818663, -123.16771148905077"
015362698,__FIZJSO,2753 ADANAC ST,2753 adanac st,Hastings-Sunrise,"49.27768687823823, -123.04775758356318"
011882468,__FIZIP0,2753 DUNDAS ST,2753 dundas st,Hastings-Sunrise,"49.285027285500476, -123.0479710959958"
004645499,__FIZZMY,2753 E 15TH AV,2753 e 15th ave,Renfrew-Collingwood,"49.25658350421593, -123.04823238162632"
014549981,__FJ0M8I,2753 E 25TH AV,2753 e 25th ave,Renfrew-Collingwood,"49.248190604927174, -123.0481403619195"
011645776,__FJ0M9W,2753 E 26TH AV,2753 e 26th ave,Renfrew-Collingwood,"49.24732523035439, -123.04826388221089"
008694541,__FIZI8K,2753 E 3RD AV,2753 e 3rd ave,Hastings-Sunrise,"49.26784776744962, -123.04815070057859"
012227986,__FJ0R3E,2753 E 45TH AV,2753 e 45th ave,Victoria-Fraserview,"49.22961659927439, -123.0500835874594"
013182471,__FJ0RC0,2753 E 46TH AV,2753 e 46th ave,Killarney,"49.22869038474274, -123.04939366590308"
032467974,__HJIICM,2753 E 49TH AV,2753 e 49th ave,Killarney,"49.22512389949372, -123.04884112403339"
014151383,__FJ0GLO,2753 E 6TH AV,2753 e 6th ave,Hastings-Sunrise,"49.26502999029007, -123.0482461943164"
008592900,__FIZZEG,2753 E BROADWAY,2753 e broadway,Hastings-Sunrise,"49.26231003064905, -123.0478105847305"
012101621,__FIZWUG,2753 EUCLID AV,2753 euclid ave,Renfrew-Collingwood,"49.24298735599257, -123.04931743954563"
014819210,__FIZXLW,2753 HORLEY ST,2753 horley st,Renfrew-Collingwood,"49.24052409231932, -123.04814119384517"
013547267,__FIYMOU,2753 NANAIMO ST,2753 nanaimo st,Kensington-Cedar Cottage,"49.25986309746962, -123.05712627163338"
015722805,__FIZUPG,2753 TRINITY ST,2753 trinity st,Hastings-Sunrise,"49.289979228578446, -123.0478292635099"
007686676,__FIZJUK,2753 VENABLES ST,2753 venables st,Hastings-Sunrise,"49.27686641595135, -123.04800281728232"
015066266,__FIYTYI,2753 W 10TH AV,2753 w 10th ave,Kitsilano,"49.26345066221151, -123.1675544851879"
011092696,__FJ1PA4,2753 W 29TH AV,2753 w 29th ave,Arbutus Ridge,"49.24635206330985, -123.16725189985077"
023216026,__FJ22RW,2753 W 32ND AV,2753 w 32nd ave,Arbutus Ridge,"49.243522230221075, -123.16698036617855"
012958883,__FJ1OS2,2753 W 33RD AV,2753 w 33rd ave,Arbutus Ridge,"49.242560366657216, -123.1667453634655"
015124339,__FIYVBQ,2753 W 6TH AV,2753 w 6th ave,Kitsilano,"49.266873055132145, -123.16774974169383"
013806335,__FJ29R2,2753 WARD ST,2753 ward st,Renfrew-Collingwood,"49.2397009676588, -123.04837124685913"
002997819,__FIZJTU,2754 ADANAC ST,2754 adanac st,Hastings-Sunrise,"49.27720913026363, -123.04800803055812"
015385027,__FIZIQM,2754 DUNDAS ST,2754 dundas st,Hastings-Sunrise,"49.28452391661819, -123.04801227149267"
002882876,__FIZZNU,2754 E 15TH AV,2754 e 15th ave,Renfrew-Collingwood,"49.25607301292866, -123.04824150397805"
011530669,__FJ0MAU,2754 E 26TH AV,2754 e 26th ave,Renfrew-Collingwood,"49.24685943978986, -123.04826283738282"
011650575,__FJ0MCG,2754 E 27TH AV,2754 e 27th ave,Renfrew-Collingwood,"49.24601374014365, -123.04829394425784"
012213594,__FIZI80,2754 E 2ND AV,2754 e 2nd ave,Hastings-Sunrise,"49.26824198898246, -123.04761282200757"
010425624,__FJ2B1U,2754 E 3RD AV,2754 e 3rd ave,Hastings-Sunrise,"49.267326932520575, -123.04818180874052"
006987770,__FJ0QW8,2754 E 45TH AV,2754 e 45th ave,Killarney,"49.22907629842307, -123.04935368334048"
009081496,__FJ28CS,2754 E 54TH AV,2754 e 54th ave,Killarney,"49.219931667751055, -123.04989551112715"
014665620,__FJ0IFE,2754 E 6TH AV,2754 e 6th ave,Hastings-Sunrise,"49.264508723977315, -123.04823262847685"
015312925,__FIZJIS,2754 E PENDER ST,2754 e pender st,Hastings-Sunrise,"49.27986666369768, -123.0479497426657"
012367524,__FIZIE6,2754 GRANT ST,2754 grant st,Hastings-Sunrise,"49.27107814146552, -123.04771318043045"
013805614,__FIZXMQ,2754 HORLEY ST,2754 horley st,Renfrew-Collingwood,"49.2402212458586, -123.0487293035046"
012367885,__FIZIFI,2754 KITCHENER ST,2754 kitchener st,Hastings-Sunrise,"49.27202479921579, -123.04809462295191"
004330871,__FIZUKM,2754 MCGILL ST,2754 mcgill st,Hastings-Sunrise,"49.28840862270616, -123.04792874902564"
005242959,__FIZHUG,2754 NAPIER ST,2754 napier st,Hastings-Sunrise,"49.27473168149032, -123.04803921181856"
015267148,__FIZJ2Q,2754 PANDORA ST,2754 pandora st,Hastings-Sunrise,"49.282706080364264, -123.04795154693008"
011319267,__FIZHW2,2754 PARKER ST,2754 parker st,Hastings-Sunrise,"49.27555874981878, -123.04802491978553"
015362477,__FIZJKS,2754 TURNER ST,2754 turner st,Hastings-Sunrise,"49.27882560301701, -123.04789329804105"
011307536,__FIZHHI,2754 VENABLES ST,2754 venables st,Hastings-Sunrise,"49.27638687918372, -123.04801128822668"
014698811,__FIYU1W,2754 W 12TH AV,2754 w 12th ave,Kitsilano,"49.26109575220813, -123.16752941498196"
011456825,__FJ0AXW,2754 W 20TH AV,2754 w 20th ave,Arbutus Ridge,"49.254330540104824, -123.16655135015141"
008171882,__FJ0AIW,2754 W 21ST AV,2754 w 21st ave,Arbutus Ridge,"49.253434083730376, -123.16656472811097"
011574844,__FJ0AIE,2754 W 22ND AV,2754 w 22nd ave,Arbutus Ridge,"49.252522820713196, -123.16664073101235"
011478209,__FJ0A74,2754 W 23RD AV,2754 w 23rd ave,Arbutus Ridge,"49.25161008519273, -123.16663366006577"
010112332,__FJ0A82,2754 W 24TH AV,2754 w 24th ave,Arbutus Ridge,"49.25070992764798, -123.16663089147856"
010979972,__FJ1OQI,2754 W 31ST AV,2754 w 31st ave,Arbutus Ridge,"49.24392050763101, -123.16702105807711"
015124622,__FIYTSU,2754 W 4TH AV,2754 w 4th ave,Kitsilano,"49.2680833115049, -123.16748536046262"
015733599,__FIZUD0,2754 WALL ST,2754 wall st,Hastings-Sunrise,"49.29148546093924, -123.04789073603811"
011320737,__FIZHNC,2754 WILLIAM ST,2754 william st,Hastings-Sunrise,"49.27389918334897, -123.04791534969858"
005701180,__FJ0A8A,2755 ALAMEIN AV,2755 alamein ave,Arbutus Ridge,"49.250317271919116, -123.16664056270933"
,__GVZ870,2755 ALMA ST,2755 alma st,West Point Grey,"49.262064065926175, -123.1863285178341"
003388221,__FIYATY,2755 BOUNDARY ROAD,2755 boundary rd,Renfrew-Collingwood,"49.2588477135249, -123.02436158766795"
025487868,__FJ2FN0,2755 CHEYENNE AV,2755 cheyenne ave,Renfrew-Collingwood,"49.24149548658954, -123.04805873175206"
008583293,__FIZ0CE,2755 COLERIDGE AV,2755 coleridge ave,Killarney,"49.22693192422324, -123.04912902203861"
006848257,__FIZZOE,2755 E 16TH AV,2755 e 16th ave,Renfrew-Collingwood,"49.25569296472136, -123.04826380859397"
012367192,__FIZIA8,2755 E 1ST AV,2755 e 1st ave,Hastings-Sunrise,"49.26981519638685, -123.04812990630924"
005555990,__FJ004E,2755 E 22ND AV,2755 e 22nd ave,Renfrew-Collingwood,"49.250923462363275, -123.04781596729282"
014552442,__FJ0M6S,2755 E 24TH AV,2755 e 24th ave,Renfrew-Collingwood,"49.24907300087109, -123.04783694836257"
011648261,__FJ0MBM,2755 E 27TH AV,2755 e 27th ave,Renfrew-Collingwood,"49.24649497514513, -123.0482960486481"
016111915,__FIZI6Q,2755 E 2ND AV,2755 e 2nd ave,Hastings-Sunrise,"49.268763710172706, -123.0476133240586"
011174536,__FJ0R50,2755 E 44TH AV,2755 e 44th ave,Victoria-Fraserview,"49.23057853947402, -123.05013325203397"
012213411,__FJ2B1W,2755 E 4TH AV,2755 e 4th ave,Hastings-Sunrise,"49.26692934444212, -123.04820408799135"
009608753,__FIZ0IG,2755 E 51ST AV,2755 e 51st ave,Victoria-Fraserview,"49.22300931751374, -123.05151661873826"
009641807,__FIZF5Q,2755 E 54TH AV,2755 e 54th ave,Victoria-Fraserview,"49.220480039707354, -123.05138837710113"
013341758,__FJ0IFY,2755 E 7TH AV,2755 e 7th ave,Hastings-Sunrise,"49.2641187752022, -123.04824872837384"
014663872,__FIZZEE,2755 E BROADWAY,2755 e broadway,Hastings-Sunrise,"49.262310988435836, -123.04766956955744"
011292857,__FIZJD4,2755 E PENDER ST,2755 e pender st,Hastings-Sunrise,"49.28050316166054, -123.04797345860388"
010861751,__FIZUL2,2755 ETON ST,2755 eton st,Hastings-Sunrise,"49.288025974764444, -123.04793499253186"
015267555,__FIZJ3I,2755 FRANKLIN ST,2755 franklin st,Hastings-Sunrise,"49.28231843722045, -123.04783361011543"
012367648,__FIZIEQ,2755 GRAVELEY ST,2755 graveley st,Hastings-Sunrise,"49.27067772407172, -123.04800848327469"
,__FIZY7O,2755 MAPLE ST,2755 maple st,Kitsilano,"49.26124121567605, -123.15106743614305"
015717348,__FIZUKC,2755 MCGILL ST,2755 mcgill st,Hastings-Sunrise,"49.2890191254305, -123.04792661800005"
008132640,__FIZJJO,2755 TURNER ST,2755 turner st,Hastings-Sunrise,"49.27938699561706, -123.04795011632675"
014067331,__FIYU3W,2755 W 11TH AV,2755 w 11th ave,Kitsilano,"49.26251865137471, -123.1676282841314"
010981870,__FIYVEW,2755 W 12TH AV,2755 w 12th ave,Kitsilano,"49.261521809904, -123.16743672422987"
013596390,__FIYU5I,2755 W 14TH AV,2755 w 14th ave,Kitsilano,"49.25981572973298, -123.16770542541138"
011249226,__FIYURW,2755 W 1ST AV,2755 w 1st ave,Kitsilano,"49.27123282303977, -123.16733966691365"
005411629,__FJ0AYI,2755 W 20TH AV,2755 w 20th ave,Arbutus Ridge,"49.25484239676824, -123.16683712342675"
011456841,__FJ0AJM,2755 W 21ST AV,2755 w 21st ave,Arbutus Ridge,"49.25394934973729, -123.16655118076537"
010850619,__FJ0AJ0,2755 W 22ND AV,2755 w 22nd ave,Arbutus Ridge,"49.25303405310056, -123.16674207912835"
011406682,__FJ0A90,2755 W 23RD AV,2755 w 23rd ave,Arbutus Ridge,"49.25213065351434, -123.16662360831842"
011478098,__FJ0A7E,2755 W 24TH AV,2755 w 24th ave,Arbutus Ridge,"49.25122268339651, -123.16661792791818"
011944111,__FIYURI,2755 W 2ND AV,2755 w 2nd ave,Kitsilano,"49.27040758480992, -123.16758225100358"
011087994,__FJ1PGA,2755 W 30TH AV,2755 w 30th ave,Arbutus Ridge,"49.2454077233503, -123.1668239925492"
003405664,__FJ1OQ2,2755 W 31ST AV,2755 w 31st ave,Arbutus Ridge,"49.24445641692705, -123.16685304768295"
012958832,__FJ1OS0,2755 W 33RD AV,2755 w 33rd ave,Arbutus Ridge,"49.24255880702744, -123.16688480687522"
009622918,__FJ1NIO,2755 W 36TH AV,2755 w 36th ave,Arbutus Ridge,"49.23971192063858, -123.167102234602"
014540797,__FJ1NTE,2755 W 38TH AV,2755 w 38th ave,Arbutus Ridge,"49.23781907836059, -123.1672570717447"
014541441,__FJ1NVE,2755 W 39TH AV,2755 w 39th ave,Arbutus Ridge,"49.23686959632664, -123.16727389452724"
012799866,__FJ1O9O,2755 W 42ND AV,2755 w 42nd ave,Kerrisdale,"49.23403624514413, -123.16654497829202"
011226935,__FIYTXE,2755 W 8TH AV,2755 w 8th ave,Kitsilano,"49.26517686186601, -123.16754125190648"
004966783,__FIZUG6,2755 YALE ST,2755 yale st,Hastings-Sunrise,"49.2909799630587, -123.0478178959019"
014236958,__FIZUAK,2756 CAMBRIDGE ST,2756 cambridge st,Hastings-Sunrise,"49.28638744161628, -123.04778409627261"
008583242,__FIZ0C6,2756 COLERIDGE AV,2756 coleridge ave,Killarney,"49.22649713479866, -123.04881886824823"
006825206,__FJ003U,2756 E 21ST AV,2756 e 21st ave,Renfrew-Collingwood,"49.251278997454904, -123.04835896425114"
005153875,__FJ0R4I,2756 E 43RD AV,2756 e 43rd ave,Victoria-Fraserview,"49.23090917676418, -123.05015701944107"
006937519,__FJ0REI,2756 E 46TH AV,2756 e 46th ave,Killarney,"49.22817631042733, -123.04940359187984"
005175658,__FJ0RGI,2756 E 47TH AV,2756 e 47th ave,Killarney,"49.22727586439347, -123.04945143798057"
012213179,__FJ0G5W,2756 E 4TH AV,2756 e 4th ave,Hastings-Sunrise,"49.266411282833914, -123.04805554537286"
015362671,__FIZJSG,2756 E GEORGIA ST,2756 e georgia st,Hastings-Sunrise,"49.27802909771613, -123.04787162887811"
010867350,__FIZU32,2756 ETON ST,2756 eton st,Hastings-Sunrise,"49.28740116453406, -123.04790600426222"
004187725,__FIZWVK,2756 EUCLID AV,2756 euclid ave,Renfrew-Collingwood,"49.24243669321346, -123.04967753317518"
008531251,__FIZJ9W,2756 FRANKLIN ST,2756 franklin st,Hastings-Sunrise,"49.281798487532626, -123.0479025430672"
012367532,__FIZIE8,2756 GRANT ST,2756 grant st,Hastings-Sunrise,"49.27107819871515, -123.04757433887087"
015011402,__FJ04X8,2756 GRANVILLE ST,2756 granville st,Fairview,"49.26119510042458, -123.13823261300905"
,__FIYURY,2756 POINT GREY ROAD,2756 point grey rd,Kitsilano,"49.27151210124128, -123.16735532065276"
013468138,__FIZUK4,2756 TRINITY ST,2756 trinity st,Hastings-Sunrise,"49.28938910738083, -123.04790044944838"
018553630,__FJ217Y,2756 VICTORIA DRIVE,2756 victoria dr,Kensington-Cedar Cottage,"49.259821080249075, -123.06556434790156"
014067196,__FJ26WG,2756 W 10TH AV,2756 w 10th ave,Kitsilano,"49.26290773001371, -123.16760362505111"
010981969,__FIYU4K,2756 W 11TH AV,2756 w 11th ave,Kitsilano,"49.26201709345802, -123.16736969271349"
014698803,__FIYU1U,2756 W 12TH AV,2756 w 12th ave,Kitsilano,"49.261098250396365, -123.16766754993735"
013596543,__FIYU5S,2756 W 13TH AV,2756 w 13th ave,Kitsilano,"49.26020491972111, -123.16769095267581"
013538471,__FIYU6A,2756 W 14TH AV,2756 w 14th ave,Kitsilano,"49.25930034996103, -123.16772324975659"
010955739,__FJ0AVG,2756 W 16TH AV,2756 w 16th ave,Arbutus Ridge,"49.257308153254456, -123.16669068950094"
004412281,__FJ0AVK,2756 W 17TH AV,2756 w 17th ave,Arbutus Ridge,"49.25685191715891, -123.16653375006021"
010957456,__FJ0AZS,2756 W 18TH AV,2756 w 18th ave,Arbutus Ridge,"49.256140987220675, -123.16674696518079"
011235641,__FJ2AME,2756 W 19TH AV,2756 w 19th ave,Arbutus Ridge,"49.25524486488563, -123.16682198910922"
007020830,__FJ1PK2,2756 W 30TH AV,2756 w 30th ave,Arbutus Ridge,"49.24487069608891, -123.16682575563769"
010091831,__FJ2E22,2756 W 33RD AV,2756 w 33rd ave,Arbutus Ridge,"49.242011870709206, -123.16689627658069"
005173159,__FJ1OT2,2756 W 34TH AV,2756 w 34th ave,Arbutus Ridge,"49.24106010593423, -123.16694332421734"
007423292,__FJ1NIA,2756 W 35TH AV,2756 w 35th ave,Arbutus Ridge,"49.240128046359075, -123.1670423665868"
013937014,__FJ1NJ4,2756 W 36TH AV,2756 w 36th ave,Arbutus Ridge,"49.23917492393543, -123.16708871824635"
007399774,__FJ1NRW,2756 W 37TH AV,2756 w 37th ave,Arbutus Ridge,"49.23822614006888, -123.1672448598305"
014540959,__FJ1NTU,2756 W 38TH AV,2756 w 38th ave,Arbutus Ridge,"49.23726944425591, -123.1672738710813"
008820911,__FJ2E0E,2756 W 41ST AV,2756 w 41st ave,Kerrisdale,"49.23446506465472, -123.16650288886738"
008494053,__FIYTWM,2756 W 6TH AV,2756 w 6th ave,Kitsilano,"49.2662953454007, -123.16776950088317"
,__G0TBUB,2756 WARD ST,2756 ward st,Renfrew-Collingwood,"49.239278716715, -123.04866229706249"
004331796,__FIYCRI,2756 WOODLAND DRIVE,2756 woodland dr,Kensington-Cedar Cottage,"49.25977823125734, -123.07348037354984"
010869468,__FIZU2O,2757 CAMBRIDGE ST,2757 cambridge st,Hastings-Sunrise,"49.28701604735002, -123.04818267505354"
,__GTGHJM,2757 CHARLES ST,2757 charles st,Hastings-Sunrise,"49.27353974583053, -123.0480640368846"
008740348,__FIZZQO,2757 E 18TH AV,2757 e 18th ave,Renfrew-Collingwood,"49.25420982232168, -123.04790094772291"
006826407,__FJ004C,2757 E 22ND AV,2757 e 22nd ave,Renfrew-Collingwood,"49.250921720108124, -123.04767855463962"
014552400,__FJ0M6Q,2757 E 24TH AV,2757 e 24th ave,Renfrew-Collingwood,"49.24907224832322, -123.0476990333962"
011650869,__FJ0MCY,2757 E 28TH AV,2757 e 28th ave,Renfrew-Collingwood,"49.24565713142356, -123.0481688405714"
011645431,__FIZY4K,2757 E 29TH AV,2757 e 29th ave,Renfrew-Collingwood,"49.2448313191411, -123.04833139883601"
026633311,__FNB4UV,2757 E 45TH AV,2757 e 45th ave,Victoria-Fraserview,"49.22961758687096, -123.0499632956833"
013182421,__FJ0RBY,2757 E 46TH AV,2757 e 46th ave,Killarney,"49.22868864281502, -123.04925988594623"
013181106,__FJ0RFM,2757 E 47TH AV,2757 e 47th ave,Killarney,"49.2277832596908, -123.04930499703204"
005226198,__FIZ0JK,2757 E 50TH AV,2757 e 50th ave,Victoria-Fraserview,"49.22407841508309, -123.05165516277518"
008388938,__FIZFUA,2757 E 52ND AV,2757 e 52nd ave,Victoria-Fraserview,"49.22212362728795, -123.05161312076014"
010056971,__FIZFVC,2757 E 53RD AV,2757 e 53rd ave,Victoria-Fraserview,"49.22132741502124, -123.0518050464254"
012213276,__FJ0G6I,2757 E 5TH AV,2757 e 5th ave,Hastings-Sunrise,"49.26601368760842, -123.04807328927949"
,__GI3SXF,2757 HORLEY ST,2757 horley st,Renfrew-Collingwood,"49.24043499053016, -123.04791264118182"
012368253,__FIZHLM,2757 KITCHENER ST,2757 kitchener st,Hastings-Sunrise,"49.2725462229666, -123.04755240800426"
